posición,area,á.liq.,grupo_de_personal,codigo_postal,motivo_de_la_renuncia,banda,baja,reglapht,alta,años,meses,antigüedad,clave_de_sexo,lugar_de_nacimiento,nacionalidad,edad_del_empleado,estado_civil,hijos
POS2939,VS7,S5,Direct,32575,Vol-Razones médicas,DO,2023-08-15,JS011500,2023-08-06,0,2.266666667,68,masculino,JUAREZ,Mexican,20,solter,0
POS347,LOG,S5,Direct,32107,Vol-Cambio de domicilio,DNO,2023-08-15,JF010600,2023-06-07,0,1.333333333,40,masculino,JUAREZ,Mexican,21,solter,0
POS977,VS1,S6,Managers,32539,Imp.Tra-Jubilación,SL1,2023-08-15,ADMINIST,2012-09-07,11,135.1333333,4054,masculino,PIEDRAS NEGRAS,Mexican,61,casad.,3
POS1056,VS4,S6,Exempt,50180,Vol-Otro empleo,E4,2023-08-18,ADMINIST,2014-01-04,9,114.2,3426,masculino,TOLUCA,Mexican,34,solter,0
POS1323,VS9-ABS,S5,Direct,32575,Vol-Transferencia entre planta,DO,2023-08-25,JF010600,2018-11-22,5,57.9,1737,femenino,VERACRUZ,Mexican,25,solter,0
POS1323,VS1,S5,Direct,32573,Imp.Pat-Pensionado IMSS,DO,2023-08-22,JF010600,2019-01-24,4,55.7,1671,masculino,DURANGO,Mexican,25,solter,0
POS538,VS9-ABS,S5,Direct,32695,Vol-Otro empleo,DO,2023-08-22,JF060600,2022-03-10,1,10.76666667,323,masculino,CHIHUAHUA,Mexican,21,U.Libr,1
POS1323,VS5,S5,Direct,32695,Vol-Estudios,DO,2023-08-22,JS011500,2023-10-01,0,7.466666667,224,femenino,JUAREZ,Mexican,22,casad.,1
POS1323,VS9-ABS,S5,Direct,32599,Vol-No regreso / no dio razón,DO,2023-08-22,JS011500,2023-02-02,0,6.7,201,masculino,FRANCISCO I MADERO,Mexican,22,U.Libr,1
POS347,LOG,S5,Direct,32599,Vol-No regreso / no dio razón,DNO,2023-08-21,JF010600,2023-09-03,0,5.5,165,masculino,JUAREZ,Mexican,23,U.Libr,1
POS1323,VS7,S5,Direct,32575,Vol-Transferencia entre planta,DO,2023-08-25,JT021800,2023-03-30,0,4.933333333,148,masculino,AGENCIA TECTUAPAN,Mexican,41,casad.,1
POS2939,VS7,S5,Direct,32575,Vol-Transferencia entre planta,DO,2023-08-25,JS011500,2023-08-06,0,2.6,78,masculino,OAXACA,Mexican,19,solter,0
POS1376,MFS,S5,Direct,32590,Imp.Pat-Pensionado IMSS,DNO,2023-08-22,JS011500,2015-03-30,8,102.2333333,3067,masculino,ARRIAGA,Mexican,42,casad.,3
POS1974,VS9-ABS,S6,Exempt,32575,Vol-Prob personales y/o fam.,E3,2023-08-21,ADMINIST,2017-11-12,6,69.3,2079,femenino,OTUMBA,Mexican,28,U.Libr,0
POS1921,MFS,S5,Direct,32599,Vol-Insatisfacción personal,DO,2023-08-29,JF010600,2018-06-12,5,57.56666667,1727,femenino,JUAREZ,Mexican,31,U.Libr,2
POS1323,VS7,S5,Direct,32600,Vol-Otro empleo,DO,2023-08-29,JF010600,2020-01-16,3,44.03333333,1321,masculino,CHIHUAHUA,Mexican,26,solter,0
POS1323,VS1,S5,Direct,32590,Vol-Transferencia entre planta,DO,2023-01-09,JS011500,2021-08-04,2,29.2,876,masculino,VERACRUZ,Mexican,44,U.Libr,3
POS538,VS9-ABS,S5,Direct,32599,Vol-Insatisfacción personal,DO,2023-08-29,JT031800,2022-08-25,1,12.3,369,masculino,JUAREZ,Mexican,19,solter,0
POS1323,VS1-HOUS,S5,Direct,32575,Vol-Estudios,DO,2023-08-29,JT012324,2022-01-09,1,12.06666667,362,femenino,CHIHUAHUA,Mexican,20,solter,0
POS2803,VS9-ABS,S5,Direct,32575,Vol-Cambio de domicilio,DNO,2023-08-28,JF010600,2023-03-16,0,5.5,165,masculino,JUAREZ,Mexican,47,solter,2
POS2939,VS5,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2023-08-31,JT012324,2023-08-06,0,2.8,84,femenino,CHIHUAHUA,Mexican,19,solter,0
POS2062,VS9-ABS,S6,Exempt,32695,Vol-Transferencia entre planta,E3,2023-01-09,ADMINIST,2017-11-16,6,70.5,2115,masculino,CHIHUAHUA,Mexican,53,U.Libr,5
POS1010,QMM,S6,Exempt,32469,Vol-Otro empleo,E4,2023-01-09,ADMINIST,2017-11-30,6,70.03333333,2101,femenino,CHIHUAHUA,Mexican,31,solter,1
POS1323,VS7,S5,Direct,32160,Imp.Pat-Pensionado IMSS,DO,2023-08-28,JF010600,2009-11-30,14,167.3,5019,femenino,JUAREZ,Mexican,53,divorc,3
POS538,VS1,S5,Direct,32590,Vol-Razones médicas,DO,2023-08-29,JT031800,2009-07-09,14,170.1333333,5104,femenino,VERACRUZ,Mexican,49,U.Libr,2
POS2076,HRL,S6,Exempt,32575,Vol-Transferencia entre planta,E3,2023-09-09,ADMINIST,2018-10-18,5,59.56666667,1787,femenino,DURANGO,Mexican,34,solter,0
POS1921,MFS,S5,Direct,32599,Vol-Insatisfacción personal,DO,2023-05-09,JS011500,2020-01-12,3,33.6,1008,femenino,JUAREZ,Mexican,21,solter,0
POS1380,MFS,S5,Direct,32575,Vol-Cambio de domicilio,DO,2023-05-09,JF060600,2022-09-22,1,11.6,348,femenino,JUAREZ,Mexican,20,solter,0
POS1323,VS9-ABS,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2023-05-09,JF010600,2022-03-11,1,10.2,306,masculino,JUAREZ,Mexican,30,solter,0
POS2076,HRL,S6,Exempt,32573,Vol-Cambio de domicilio,E3,2023-08-09,ADMINIST,2022-08-12,1,9.133333333,274,femenino,CHIHUAHUA,Mexican,23,solter,0
POS1323,VS7,S5,Direct,32599,Vol-Prob personales y/o fam.,DO,2023-05-09,JS011500,2023-03-16,0,5.766666667,173,femenino,TORREON,Mexican,26,solter,2
POS1323,VS9-ABS,S5,Direct,32599,Vol-Prob personales y/o fam.,DO,2023-05-09,JS011500,2023-03-16,0,5.766666667,173,masculino,CHIHUAHUA,Mexican,25,solter,0
POS538,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2023-04-09,JT031800,2023-06-07,0,2,60,femenino,OAXACA,Mexican,30,solter,1
POS1661,MFS,S5,Direct,32575,Vol-Cambio de domicilio,DO,2023-05-09,JS011500,2023-07-27,0,1.333333333,40,masculino,LERDO,Mexican,50,divorc,3
POS538,VS5,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2023-04-09,JT031800,2023-03-08,0,1.066666667,32,femenino,CHIHUAHUA,Mexican,20,solter,0
POS1661,MFS,S5,Direct,32599,Vol-Prob personales y/o fam.,DO,2023-05-09,JS011500,2023-03-08,0,1.1,33,femenino,CHIHUAHUA,Mexican,21,solter,0
POS2939,VS5,S5,Direct,32573,Vol-Transferencia entre planta,DO,2023-07-09,JT012324,2023-03-08,0,1.166666667,35,masculino,JUAREZ,Mexican,25,solter,0
POS538,VS1,S5,Direct,32599,Vol-No regreso / no dio razón,DO,2023-04-09,JT031800,2023-08-17,0,0.6,18,femenino,JUAREZ,Mexican,21,solter,0
POS213,VS9-ABS,S6,Managers,32546,Vol-Prob personales y/o fam.,SL1,2023-08-09,ADMINIST,2012-08-27,11,134.3,4029,femenino,JUAREZ,Mexican,42,casad.,2
POS514,LOG,S6,Exempt,32575,Vol-Otro empleo,E4,2023-08-09,ADMINIST,2015-07-01,8,105.5333333,3166,femenino,JUAREZ,Mexican,30,casad.,0
POS1921,MFS,S5,Direct,32575,Vol-Transferencia entre planta,DO,2023-08-09,JF010600,2015-02-09,8,97.6,2928,femenino,JUCHITAN,Mexican,34,casad.,0
POS538,VS1,S5,Direct,32573,Vol-No regreso / no dio razón,DO,2023-12-09,JT031800,2019-09-19,4,48.46666667,1454,femenino,JUAREZ,Mexican,30,casad.,1
POS1323,VS5,S5,Direct,32574,Vol-Cambio de domicilio,DO,2023-12-09,JF010600,2022-08-18,1,13,390,femenino,JUAREZ,Mexican,39,solter,3
POS1323,VS7,S5,Direct,32599,Vol-Otro empleo,DO,2023-12-09,JF010600,2022-07-28,1,13.7,411,femenino,JUAREZ,Mexican,20,solter,0
POS538,VS1-HOUS,S5,Direct,32576,Vol-Estudios,DO,2023-12-09,JF060600,2022-11-24,1,9.733333333,292,femenino,CHIHUAHUA,Mexican,22,solter,0
POS1323,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2023-09-13,JF010600,2023-09-03,0,6.266666667,188,femenino,CHIHUAHUA,Mexican,28,solter,3
POS1380,MFS,S5,Direct,32575,Vol-Cambio de domicilio,DO,2023-12-09,JT031800,2023-07-27,0,1.566666667,47,femenino,FRANCISCO I MADERO,Mexican,19,solter,1
POS347,LOG,S5,Direct,32575,Vol-No regreso / no dio razón,DNO,2023-11-09,JT012324,2023-03-08,0,1.3,39,masculino,SAN PEDRO,Mexican,37,casad.,2
POS1380,MFS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2023-11-09,JT031800,2023-03-08,0,1.3,39,femenino,MEXICALI,Mexican,47,casad.,3
POS1323,VS7,S5,Direct,32676,Imp.Pat-Pensionado IMSS,DO,2023-09-18,JF010600,2013-05-06,10,125.2333333,3757,femenino,CIUDAD DE MEXICO,Mexican,49,U.Libr,1
POS2003,VS5,S5,Direct,32575,Vol-Estudios,DO,2023-12-09,JF050600,2015-08-07,8,99.6,2988,femenino,MINATITLAN,Mexican,31,solter,0
POS1921,MFS,S5,Direct,32599,Vol-Razones médicas,DO,2023-09-19,JF010600,2019-05-09,4,49.16666667,1475,femenino,JUAREZ,Mexican,23,solter,0
POS1921,MFS,S5,Direct,32575,Vol-Transferencia entre planta,DO,2023-09-22,JT012324,2020-12-15,3,33.7,1011,femenino,JUAREZ,Mexican,21,solter,0
POS1365,VS1,S5,Direct,32575,Vol-Otro empleo,DNO,2023-09-19,JS011500,2022-10-27,1,10.9,327,masculino,JUAREZ,Mexican,35,casad.,2
POS1323,VS9-ABS,S5,Direct,32590,Vol-Transferencia entre planta,DO,2023-09-22,JS011500,2022-10-11,1,10.53333333,316,masculino,JUAREZ,Mexican,19,solter,0
POS538,VS9-ABS,S5,Direct,32575,Vol-Cambio de domicilio,DO,2023-09-18,JT031800,2022-12-29,1,8.766666667,263,femenino,COSAMALOAPAN,Mexican,44,solter,2
POS1323,VS5,S5,Direct,32575,Imp.Tra-Ausentismos continuos,DO,2023-09-19,JT012324,2023-09-02,0,7.4,222,femenino,TLAHUALILO DE ZARAGOZA,Mexican,43,casad.,4
POS1323,VS9-ABS,S5,Direct,32590,Vol-Transferencia entre planta,DO,2023-09-22,JS011500,2023-02-03,0,6.8,204,masculino,CHIHUAHUA,Mexican,21,solter,0
POS2718,VS9-ABS,S5,Indirect,32575,Vol-Estudios,DNO,2023-09-19,ADMINIST,2023-03-30,0,5.766666667,173,masculino,JUAREZ,Mexican,23,solter,0
POS538,VS5,S5,Direct,32695,Vol-Prob personales y/o fam.,DO,2023-09-19,JT031800,2023-06-07,0,2.5,75,femenino,VENUSTIANO CARRANZA,Mexican,36,solter,2
POS2939,VS9-ABS,S5,Direct,32580,Imp.Tra-Uso de drogas y/o bebi,DO,2023-09-19,JF010600,2023-07-13,0,2.266666667,68,masculino,JUAREZ,Mexican,33,solter,3
POS1380,MFS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2023-09-19,JT031800,2023-07-13,0,2.266666667,68,femenino,CORDOBA,Mexican,23,U.Libr,1
POS2803,VS5,S5,Direct,32583,Vol-Prob personales y/o fam.,DNO,2023-09-19,JF010600,2023-08-31,0,0.6333333333,19,masculino,JUAREZ,Mexican,54,casad.,2
POS2224,TEF,S5,Direct,32540,Vol-Otro empleo,DNO,2023-09-19,JT021800,2017-09-02,6,80.43333333,2413,masculino,SANTA ROSA,Filipino,37,casad.,1
POS1845,QMM,S5,Direct,32575,Vol-Razones médicas,DNO,2023-09-19,JS011500,2017-06-29,6,75.76666667,2273,masculino,OAXACA,Mexican,49,U.Libr,2
POS1230,VS4,S5,Direct,32573,Imp.Tra-Jubilación,DNO,2023-09-22,JS011500,2006-08-28,17,207.8,6234,masculino,DELICIAS,Mexican,57,casad.,4
POS1323,VS7,S5,Direct,32250,Imp.Tra-LFT y/o Reglamento int,DO,2023-09-18,JT012324,2012-02-23,11,140.8333333,4225,femenino,CHIAPAS,Mexican,45,solter,5
POS1376,MFS,S5,Direct,32590,Vol-Transferencia entre planta,DNO,2023-09-22,JT021800,2013-07-15,10,124.0333333,3721,femenino,JUAREZ,Mexican,28,solter,0
POS1376,VS7,S5,Direct,32699,Vol-Transferencia entre planta,DNO,2023-09-22,JF010600,2013-07-15,10,124.0333333,3721,masculino,JUAREZ,Mexican,28,solter,0
POS1181,LOG,S6,Exempt,32575,Vol-Otro empleo,E3,2023-09-20,ADMINIST,2018-04-19,5,66,1980,masculino,JUAREZ,Mexican,32,casad.,2
POS1376,VS9-ABS,S5,Direct,32590,Vol-Transferencia entre planta,DNO,2023-09-22,JF050600,2015-08-07,8,99.93333333,2998,masculino,JUAREZ,Mexican,29,solter,1
POS2718,VS9-ABS,S5,Indirect,32130,Vol-Transferencia entre planta,DNO,2023-09-22,ADMINIST,2016-02-11,7,83.83333333,2515,masculino,ANGEL R CABADA,Mexican,25,solter,0
POS1230,VS9-ABS,S5,Direct,32600,Vol-Prob personales y/o fam.,DNO,2023-09-26,JF010600,2018-03-15,5,67.36666667,2021,masculino,JUAREZ,Mexican,25,solter,0
POS1203,VS7,S6,Exempt,32598,Vol-Otro empleo,E3,2023-09-29,ADMINIST,2019-12-09,4,49.26666667,1478,masculino,JUAREZ,Mexican,27,casad.,1
POS2338,CTG,S6,Exempt,32540,Vol-Transferencia entre planta,E3,2023-09-29,ADMINIST,2020-08-25,3,37.66666667,1130,masculino,SINALOA,Mexican,33,U.Libr,0
POS538,VS9-ABS,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2023-09-26,JF060600,2022-09-29,1,12.06666667,362,femenino,VERACRUZ,Mexican,51,U.Libr,1
POS1323,VS5,S5,Direct,32580,Vol-Estudios,DO,2023-09-26,JT012324,2023-09-02,0,7.633333333,229,femenino,CHIHUAHUA,Mexican,28,U.Libr,2
POS347,LOG,S5,Direct,32599,Vol-Prob personales y/o fam.,DNO,2023-09-26,JT012324,2023-04-05,0,4.833333333,145,masculino,CHIHUAHUA,Mexican,26,solter,0
POS1323,VS7,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2023-09-25,JT012324,2023-08-06,0,3.633333333,109,masculino,JUAREZ,Mexican,21,U.Libr,0
POS1921,MFS,S5,Direct,32599,Vol-Otro empleo,DO,2023-09-26,JS011500,2023-06-22,0,3.2,96,masculino,JUAREZ,Mexican,36,U.Libr,1
POS1230,VS9-ABS,S5,Direct,32575,Vol-Otro empleo,DNO,2023-09-26,JT012324,2023-10-08,0,1.566666667,47,masculino,CHIHUAHUA,Mexican,41,U.Libr,1
POS347,LOG,S5,Direct,32575,Vol-Otro empleo,DNO,2023-09-26,JF050600,2017-07-09,6,73.66666667,2210,masculino,JUAREZ,Mexican,25,solter,0
POS1661,MFS,S5,Direct,32599,Vol-No regreso / no dio razón,DO,2023-02-10,JS011500,2023-07-13,0,2.7,81,masculino,JUAREZ,Mexican,28,solter,0
POS538,VS9-ABS,S5,Direct,32575,Vol-Estudios,DO,2023-03-10,JT031800,2022-09-22,1,12.53333333,376,femenino,JUAREZ,Mexican,22,solter,0
POS347,LOG,S5,Direct,32543,Vol-Otro empleo,DNO,2023-03-10,JS011500,2022-01-12,1,10.2,306,masculino,CHIHUAHUA,Mexican,24,solter,0
POS1380,MFS,S5,Direct,32575,Vol-Otro empleo,DO,2023-03-10,JF060600,2023-07-20,0,2.5,75,femenino,CHIHUAHUA,Mexican,19,solter,0
POS2939,VS9-ABS,S5,Direct,32580,Vol-Insatisfacción personal,DO,2023-03-10,JS011500,2023-07-09,0,0.8666666667,26,femenino,JUAREZ,Mexican,43,solter,2
POS1230,VS4,S5,Direct,32594,Vol-Insatisfacción personal,DNO,2023-03-10,JF010600,2015-11-03,8,104.2666667,3128,masculino,TUXTEPEC,Mexican,29,casad.,0
POS2456,MFS,S5,Direct,32575,Vol-Insatisfacción personal,DNO,2023-03-10,JF010600,2016-06-01,7,94.23333333,2827,masculino,TUXTEPEC,Mexican,37,solter,0
POS2939,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2023-04-10,JS011500,2023-09-14,0,0.6666666667,20,masculino,GOMEZ PALACIO,Mexican,35,solter,0
POS1921,MFS,S5,Direct,32575,Vol-Transferencia entre planta,DO,2023-06-10,JF010600,2020-05-03,3,43.66666667,1310,femenino,DURANGO,Mexican,37,casad.,3
POS1323,VS9-ABS,S5,Direct,32575,Vol-Transferencia entre planta,DO,2023-06-10,JS011500,2022-10-27,1,11.46666667,344,femenino,JUAREZ,Mexican,28,casad.,2
POS1323,VS9-ABS,S5,Direct,32690,Vol-Transferencia entre planta,DO,2023-06-10,JF010600,2022-11-24,1,10.53333333,316,femenino,CAMPECHE,Mexican,22,U.Libr,2
POS2939,VS5,S5,Direct,32599,Vol-Transferencia entre planta,DO,2023-06-10,JT012324,2023-07-13,0,2.833333333,85,femenino,CHIHUAHUA,Mexican,20,solter,0
POS1376,VS7,S5,Direct,32599,Imp.Tra-LFT y/o Reglamento int,DNO,2023-06-10,JT012324,2015-07-29,8,99.7,2991,femenino,TUXTEPEC,Mexican,32,solter,1
POS1323,VS9-ABS,S5,Direct,32599,Imp.Tra-LFT y/o Reglamento int,DO,2023-06-10,JT012324,2015-07-29,8,99.7,2991,femenino,VERACRUZ,Mexican,57,solter,3
POS1380,MFS,S5,Direct,32575,Imp.Tra-LFT y/o Reglamento int,DO,2023-08-10,JT031800,2023-10-01,0,9.033333333,271,femenino,DELICIAS,Mexican,39,solter,3
POS1323,VS7,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2023-10-10,JF010600,2020-01-10,3,36.8,1104,femenino,VERACRUZ,Mexican,25,U.Libr,1
POS1380,MFS,S5,Direct,32575,Vol-Cambio de domicilio,DO,2023-10-10,JT031800,2023-07-20,0,2.733333333,82,femenino,MECAYAPAN,Mexican,30,casad.,1
POS2939,VS9-ABS,S5,Direct,32590,Vol-No regreso / no dio razón,DO,2023-10-10,JF010600,2023-09-14,0,0.8666666667,26,femenino,CHIHUAHUA,Mexican,23,U.Libr,0
POS1745,MFS,S5,Direct,32575,Vol-Otro empleo,DNO,2023-10-10,ADMINIST,2016-12-28,7,82.56666667,2477,masculino,VERACRUZ,Mexican,30,solter,2
POS1323,VS1-HOUS,S5,Direct,32599,Vol-Transferencia entre planta,DO,2023-10-13,JS011500,2021-01-26,2,33,990,femenino,VERACRUZ,Mexican,44,casad.,2
POS2094,TEF,S5,Indirect,32617,Vol-Transferencia entre planta,DNO,2023-10-13,JF010600,2022-06-10,1,12.4,372,femenino,CHIHUAHUA,Mexican,23,solter,0
POS1323,VS7,S5,Direct,32575,Vol-Transferencia entre planta,DO,2023-10-13,JS011500,2023-09-02,0,8.2,246,masculino,VERACRUZ,Mexican,46,casad.,2
POS2094,TEF,S5,Indirect,32546,Vol-Transferencia entre planta,DNO,2023-10-13,ADMINIST,2023-02-03,0,7.5,225,masculino,CHIHUAHUA,Mexican,25,solter,0
POS1323,VS1,S5,Direct,32575,Vol-Transferencia entre planta,DO,2023-10-13,JS011500,2023-06-22,0,3.766666667,113,femenino,SINALOA,Mexican,35,casad.,3
POS1111,VS4,S5,Indirect,32599,Vol-Transferencia entre planta,DNO,2023-10-13,JF010600,2012-12-17,11,131.7333333,3952,femenino,JUAREZ,Mexican,31,U.Libr,0
POS343,VS9-ABS,S6,Exempt,32448,Imp.Tra-Jubilación,E3,2023-10-13,JF050600,2013-04-15,10,127.7666667,3833,masculino,SANTA BARBARA,Mexican,62,casad.,2
POS1323,VS1,S5,Direct,32217,Vol-Transferencia entre planta,DO,2023-10-13,JT012324,2015-01-07,8,100.8666667,3026,femenino,BUENAVENTURA,Mexican,35,U.Libr,3
POS1230,VS1,S5,Direct,32575,Imp.Tra-Ausentismos continuos,DNO,2023-10-16,JT012324,2023-11-05,0,5.266666667,158,masculino,VERACRUZ,Mexican,27,casad.,2
POS2062,VS9-ABS,S6,Exempt,32674,Vol-Insatisfacción personal,E3,2023-10-17,ADMINIST,2023-04-20,0,6,180,masculino,JUAREZ,Mexican,30,solter,0
POS1323,VS5,S5,Direct,32575,Vol-Insatisfacción personal,DO,2023-10-17,JT012324,2023-08-06,0,4.366666667,131,masculino,JUAREZ,Mexican,22,U.Libr,0
POS1661,MFS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2023-10-17,JS011500,2023-07-09,0,1.333333333,40,masculino,CHIAPAS,Mexican,41,U.Libr,2
POS1230,VS7,S5,Direct,32575,Vol-Otro empleo,DNO,2023-10-17,JF010600,2017-09-14,6,74.13333333,2224,masculino,JUAREZ,Mexican,28,solter,0
POS1323,VS9-ABS,S5,Direct,32690,Vol-Maternidad,DO,2023-10-17,JF010600,2016-02-11,7,84.66666667,2540,femenino,TORREON,Mexican,30,casad.,1
POS581,LOG,S6,Exempt,32520,Vol-Otro empleo,E3,2023-10-20,JS011500,2021-07-29,2,27.1,813,femenino,SINALOA,Mexican,31,solter,0
POS1323,VS1,S5,Direct,32590,Imp.Tra-LFT y/o Reglamento int,DO,2023-10-24,JS011500,2018-06-09,5,62.46666667,1874,masculino,DURANGO,Mexican,24,solter,0
POS1921,MFS,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2023-10-24,JF010600,2022-10-20,1,12.3,369,femenino,JUAREZ,Mexican,26,U.Libr,2
POS1230,VS5,S5,Direct,32590,Vol-Estudios,DNO,2023-10-24,JF010600,2023-02-23,0,8.1,243,masculino,VERACRUZ,Mexican,44,divorc,2
POS1323,VS1,S5,Direct,32575,Vol-Estudios,DO,2023-10-24,JS011500,2023-06-15,0,4.366666667,131,femenino,JUAREZ,Mexican,21,solter,1
POS2939,VS9-ABS,S5,Direct,32599,Vol-No regreso / no dio razón,DO,2023-10-24,JS011500,2023-05-10,0,0.6333333333,19,femenino,VERACRUZ,Mexican,36,solter,1
POS1380,MFS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2023-10-23,JT031800,2023-05-10,0,0.6,18,masculino,VICENTE GUERRERO,Mexican,33,U.Libr,3
POS1323,VS5,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2023-10-24,JS011500,2013-07-15,10,125.1,3753,femenino,LOS ANGELES,Mexican,47,casad.,2
POS1439,VS9-ABS,S6,Managers,32425,Vol-Prob personales y/o fam.,SL1,2023-10-30,ADMINIST,2015-07-15,8,100.9666667,3029,femenino,AHOME,Mexican,33,casad.,2
POS1921,MFS,S5,Direct,32599,Vol-Cambio de domicilio,DO,2023-10-31,JS011500,2020-10-12,3,35.16666667,1055,masculino,JUAREZ,Mexican,22,solter,0
POS1661,MFS,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2023-10-31,JT012324,2023-03-08,0,2.966666667,89,femenino,JUAREZ,Mexican,22,solter,2
POS2939,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2023-10-31,JS011500,2023-05-10,0,0.8666666667,26,femenino,CIUDAD DE MEXICO,Mexican,54,casad.,4
POS2062,VS1,S6,Exempt,32585,Vol-Otro empleo,E3,2022-01-01,ADMINIST,2020-05-11,2,14.06666667,422,masculino,JUAREZ,Mexican,23,Solter,0
POS1323,VS4,S5,Direct,32563,Vol-No regreso / no dio razón,DO,2022-03-01,JS011500,2021-01-26,1,11.4,342,masculino,JUAREZ,Mexican,39,Casad.,2
POS1323,VS4,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-03-01,JS011500,2014-10-22,8,87.66666667,2630,femenino,GOMEZ PALACIO,Mexican,38,Solter,3
POS1323,VS5,S5,Direct,32575,Vol-Estudios,DO,2022-04-01,JS011500,2019-01-17,3,36.1,1083,masculino,VERACRUZ,Mexican,24,Solter,0
POS1323,VS9-ABS,S5,Direct,32590,Vol-Insatisfacción personal,DO,2022-04-01,JF010600,2019-08-29,3,28.63333333,859,femenino,JUAREZ,Mexican,21,Solter,0
POS1323,VS9-ABS,S5,Direct,32575,Vol-No regreso / no dio razón,DO,2022-04-01,JF010600,2019-12-12,3,25.13333333,754,femenino,JUAREZ,Mexican,23,Solter,1
POS347,LOG,S5,Direct,32573,Imp.Tra-Ausentismos continuos,DNO,2022-04-01,JT012324,2017-10-26,5,51.03333333,1531,masculino,JUAREZ,Mexican,24,Solter,0
POS1230,VS1,S5,Direct,32380,Vol-Otro empleo,DNO,2022-04-01,JF010600,2013-11-27,9,98.66666667,2960,masculino,JUAREZ,Mexican,41,U.Libr,1
POS1323,VS4,S5,Direct,32599,Imp.Tra-Ausentismos continuos,DO,2022-05-01,JT012324,2018-12-04,4,45.46666667,1364,femenino,HIDALGO,Mexican,46,U.Libr,2
POS1323,VS9-ABS,S5,Direct,32575,Vol-Otro empleo,DO,2022-07-01,JT012324,2019-09-26,3,27.8,834,femenino,CHIHUAHUA,Mexican,36,Casad.,3
POS1921,MFS,S5,Direct,32583,Vol-Transferencia entre planta,DO,2022-07-01,JS011500,2021-01-21,1,11.7,351,femenino,JUAREZ,Mexican,19,Solter,0
POS500,VS4,S6,Exempt,32410,Vol-Otro empleo,E4,2022-07-01,ADMINIST,2017-01-06,5,56.03333333,1681,masculino,CHIHUAHUA,Mexican,28,Solter,0
POS1783,MFS,S6,Exempt,32610,Vol-Otro empleo,E3,2022-10-01,ADMINIST,2017-11-23,5,50.3,1509,masculino,JUAREZ,Mexican,32,Concu.,1
POS1323,VS5,S5,Direct,32574,Imp.Tra-Jubilación,DO,2022-10-01,JF010600,2006-11-10,16,185.6666667,5570,masculino,MIGUEL. A.C. CAMPECHE,Mexican,55,U.Libr,5
POS1323,VS9-ABS,S5,Direct,32695,Vol-Cambio de domicilio,DO,2022-11-01,JF010600,2020-02-27,2,22.8,684,masculino,JUAREZ,Mexican,20,Solter,0
POS1323,VS5,S5,Direct,32575,Vol-Insatisfacción personal,DO,2022-11-01,JS011500,2020-12-11,2,14.16666667,425,masculino,FRESNILLO,Mexican,19,Solter,0
POS1323,VS4,S5,Direct,32575,Vol-Estudios,DO,2022-11-01,JF010600,2020-11-24,2,13.76666667,413,masculino,JUAREZ,Mexican,19,Solter,0
POS538,VS9-ABS,S5,Direct,32575,Imp.Tra-Ausentismos continuos,DO,2022-11-01,JT031800,2020-12-15,2,13.06666667,392,femenino,JUAREZ,Mexican,30,Solter,0
POS538,VS5,S5,Direct,32695,Imp.Tra-Ausentismos continuos,DO,2022-11-01,JF060600,2021-07-01,1,12.3,369,masculino,JUAREZ,Mexican,20,U.Libr,0
POS1323,VS5,S5,Direct,32575,Vol-Otro empleo,DO,2022-11-01,JF010600,2021-01-14,1,12.06666667,362,femenino,JUAREZ,Mexican,22,U.Libr,1
POS1380,MFS,S5,Direct,32575,Vol-Prob personales y/o fam.,DO,2022-11-01,JT031800,2021-03-31,1,9.533333333,286,femenino,CHIHUAHUA,Mexican,26,Casad.,1
POS2802,TEF,S5,Direct,32575,Vol-Problemas con transporte,DNO,2022-11-01,JF010600,2018-01-25,4,48.23333333,1447,masculino,VERACRUZ,Mexican,25,Solter,0
POS538,VS7,S5,Direct,32550,Vol-Otro empleo,DO,2022-11-01,JF060600,2017-11-01,5,60.86666667,1826,femenino,JUAREZ,Mexican,43,U.Libr,4
POS2094,TEF,S5,Direct,32599,Vol-Cambio de domicilio,DNO,2022-11-01,ADMINIST,2017-02-23,5,59.43333333,1783,masculino,GUADALUPE VICTORIA,Mexican,43,U.Libr,3
