,posicion,area,a.liq.,grupo_de_personal,codigo_postal,motivo_de_la_renuncia,banda,baja,reglapht,alta,anos,meses,antiguedad,clave_de_sexo,lugar_de_nacimiento,edad_del_empleado,estado_civil,hijos,cluster
481,POS347,LOG,S5,Direct,32599,vol-no regreso / no dio razon,DNO,2023-08-21,JF010600,2023-09-03,0,5.5,165,masculino,JUAREZ,23,u.libr,1,2
482,POS1323,VS7,S5,Direct,32575,vol-transferencia entre planta,DO,2023-08-25,JT021800,2023-03-30,0,4.933333333,148,masculino,AGENCIA TECTUAPAN,41,casad,1,0
483,POS2939,VS7,S5,Direct,32575,vol-transferencia entre planta,DO,2023-08-25,JS011500,2023-08-06,0,2.6,78,masculino,OAXACA,19,solter,0,0
484,POS1376,MFS,S5,Direct,32590,imp.pat-pensionado imss,DNO,2023-08-22,JS011500,2015-03-30,8,102.2333333,3067,masculino,ARRIAGA,42,casad,3,2
485,POS1974,VS9-ABS,S6,Exempt,32575,vol-prob personales y/o fam,E3,2023-08-21,ADMINIST,2017-11-12,6,69.3,2079,femenino,OTUMBA,28,u.libr,0,3
486,POS1921,MFS,S5,Direct,32599,vol-insatisfaccion personal,DO,2023-08-29,JF010600,2018-06-12,5,57.56666667,1727,femenino,JUAREZ,31,u.libr,2,1
487,POS1323,VS7,S5,Direct,32600,vol-otro empleo,DO,2023-08-29,JF010600,2020-01-16,3,44.03333333,1321,masculino,CHIHUAHUA,26,solter,0,0
488,POS1323,VS1,S5,Direct,32590,vol-transferencia entre planta,DO,2023-01-09,JS011500,2021-08-04,2,29.2,876,masculino,VERACRUZ,44,u.libr,3,0
489,POS538,VS9-ABS,S5,Direct,32599,vol-insatisfaccion personal,DO,2023-08-29,JT031800,2022-08-25,1,12.3,369,masculino,JUAREZ,19,solter,0,0
490,POS1323,VS1-HOUS,S5,Direct,32575,vol-estudios,DO,2023-08-29,JT012324,2022-01-09,1,12.06666667,362,femenino,CHIHUAHUA,20,solter,0,1
491,POS2803,VS9-ABS,S5,Direct,32575,vol-cambio de domicilio,DNO,2023-08-28,JF010600,2023-03-16,0,5.5,165,masculino,JUAREZ,47,solter,2,2
492,POS2939,VS5,S5,Direct,32575,vol-no regreso / no dio razon,DO,2023-08-31,JT012324,2023-08-06,0,2.8,84,femenino,CHIHUAHUA,19,solter,0,1
493,POS2062,VS9-ABS,S6,Exempt,32695,vol-transferencia entre planta,E3,2023-01-09,ADMINIST,2017-11-16,6,70.5,2115,masculino,CHIHUAHUA,53,u.libr,5,3
494,POS1010,QMM,S6,Exempt,32469,vol-otro empleo,E4,2023-01-09,ADMINIST,2017-11-30,6,70.03333333,2101,femenino,CHIHUAHUA,31,solter,1,3
495,POS1323,VS7,S5,Direct,32160,imp.pat-pensionado imss,DO,2023-08-28,JF010600,2009-11-30,14,167.3,5019,femenino,JUAREZ,53,divorciado,3,1
496,POS538,VS1,S5,Direct,32590,vol-razones medicas,DO,2023-08-29,JT031800,2009-07-09,14,170.1333333,5104,femenino,VERACRUZ,49,u.libr,2,1
497,POS2076,HRL,S6,Exempt,32575,vol-transferencia entre planta,E3,2023-09-09,ADMINIST,2018-10-18,5,59.56666667,1787,femenino,DURANGO,34,solter,0,3
498,POS1921,MFS,S5,Direct,32599,vol-insatisfaccion personal,DO,2023-05-09,JS011500,2020-01-12,3,33.6,1008,femenino,JUAREZ,21,solter,0,1
499,POS1380,MFS,S5,Direct,32575,vol-cambio de domicilio,DO,2023-05-09,JF060600,2022-09-22,1,11.6,348,femenino,JUAREZ,20,solter,0,1
500,POS1323,VS9-ABS,S5,Direct,32575,vol-prob personales y/o fam,DO,2023-05-09,JF010600,2022-03-11,1,10.2,306,masculino,JUAREZ,30,solter,0,0
501,POS2076,HRL,S6,Exempt,32573,vol-cambio de domicilio,E3,2023-08-09,ADMINIST,2022-08-12,1,9.133333333,274,femenino,CHIHUAHUA,23,solter,0,3
502,POS1323,VS7,S5,Direct,32599,vol-prob personales y/o fam,DO,2023-05-09,JS011500,2023-03-16,0,5.766666667,173,femenino,TORREON,26,solter,2,1
503,POS1323,VS9-ABS,S5,Direct,32599,vol-prob personales y/o fam,DO,2023-05-09,JS011500,2023-03-16,0,5.766666667,173,masculino,CHIHUAHUA,25,solter,0,0
504,POS538,VS9-ABS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2023-04-09,JT031800,2023-06-07,0,2.0,60,femenino,OAXACA,30,solter,1,1
505,POS1661,MFS,S5,Direct,32575,vol-cambio de domicilio,DO,2023-05-09,JS011500,2023-07-27,0,1.333333333,40,masculino,LERDO,50,divorciado,3,0
506,POS538,VS5,S5,Direct,32575,vol-no regreso / no dio razon,DO,2023-04-09,JT031800,2023-03-08,0,1.066666667,32,femenino,CHIHUAHUA,20,solter,0,1
507,POS1661,MFS,S5,Direct,32599,vol-prob personales y/o fam,DO,2023-05-09,JS011500,2023-03-08,0,1.1,33,femenino,CHIHUAHUA,21,solter,0,1
508,POS2939,VS5,S5,Direct,32573,vol-transferencia entre planta,DO,2023-07-09,JT012324,2023-03-08,0,1.166666667,35,masculino,JUAREZ,25,solter,0,0
509,POS538,VS1,S5,Direct,32599,vol-no regreso / no dio razon,DO,2023-04-09,JT031800,2023-08-17,0,0.6,18,femenino,JUAREZ,21,solter,0,1
510,POS213,VS9-ABS,S6,Managers,32546,vol-prob personales y/o fam,SL1,2023-08-09,ADMINIST,2012-08-27,11,134.3,4029,femenino,JUAREZ,42,casad,2,3
511,POS514,LOG,S6,Exempt,32575,vol-otro empleo,E4,2023-08-09,ADMINIST,2015-07-01,8,105.5333333,3166,femenino,JUAREZ,30,casad,0,3
512,POS1921,MFS,S5,Direct,32575,vol-transferencia entre planta,DO,2023-08-09,JF010600,2015-02-09,8,97.6,2928,femenino,JUCHITAN,34,casad,0,1
513,POS538,VS1,S5,Direct,32573,vol-no regreso / no dio razon,DO,2023-12-09,JT031800,2019-09-19,4,48.46666667,1454,femenino,JUAREZ,30,casad,1,1
514,POS1323,VS5,S5,Direct,32574,vol-cambio de domicilio,DO,2023-12-09,JF010600,2022-08-18,1,13.0,390,femenino,JUAREZ,39,solter,3,1
515,POS1323,VS7,S5,Direct,32599,vol-otro empleo,DO,2023-12-09,JF010600,2022-07-28,1,13.7,411,femenino,JUAREZ,20,solter,0,1
516,POS538,VS1-HOUS,S5,Direct,32576,vol-estudios,DO,2023-12-09,JF060600,2022-11-24,1,9.733333333,292,femenino,CHIHUAHUA,22,solter,0,1
517,POS1323,VS9-ABS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2023-09-13,JF010600,2023-09-03,0,6.266666667,188,femenino,CHIHUAHUA,28,solter,3,1
518,POS1380,MFS,S5,Direct,32575,vol-cambio de domicilio,DO,2023-12-09,JT031800,2023-07-27,0,1.566666667,47,femenino,FRANCISCO I MADERO,19,solter,1,1
519,POS347,LOG,S5,Direct,32575,vol-no regreso / no dio razon,DNO,2023-11-09,JT012324,2023-03-08,0,1.3,39,masculino,SAN PEDRO,37,casad,2,2
520,POS1380,MFS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2023-11-09,JT031800,2023-03-08,0,1.3,39,femenino,MEXICALI,47,casad,3,1
521,POS1323,VS7,S5,Direct,32676,imp.pat-pensionado imss,DO,2023-09-18,JF010600,2013-05-06,10,125.2333333,3757,femenino,CIUDAD DE MEXICO,49,u.libr,1,1
522,POS2003,VS5,S5,Direct,32575,vol-estudios,DO,2023-12-09,JF050600,2015-08-07,8,99.6,2988,femenino,MINATITLAN,31,solter,0,1
523,POS1921,MFS,S5,Direct,32599,vol-razones medicas,DO,2023-09-19,JF010600,2019-05-09,4,49.16666667,1475,femenino,JUAREZ,23,solter,0,1
524,POS1921,MFS,S5,Direct,32575,vol-transferencia entre planta,DO,2023-09-22,JT012324,2020-12-15,3,33.7,1011,femenino,JUAREZ,21,solter,0,1
525,POS1365,VS1,S5,Direct,32575,vol-otro empleo,DNO,2023-09-19,JS011500,2022-10-27,1,10.9,327,masculino,JUAREZ,35,casad,2,2
526,POS1323,VS9-ABS,S5,Direct,32590,vol-transferencia entre planta,DO,2023-09-22,JS011500,2022-10-11,1,10.53333333,316,masculino,JUAREZ,19,solter,0,0
527,POS538,VS9-ABS,S5,Direct,32575,vol-cambio de domicilio,DO,2023-09-18,JT031800,2022-12-29,1,8.766666667,263,femenino,COSAMALOAPAN,44,solter,2,1
528,POS1323,VS5,S5,Direct,32575,imp.tra-ausentismos continuos,DO,2023-09-19,JT012324,2023-09-02,0,7.4,222,femenino,TLAHUALILO DE ZARAGOZA,43,casad,4,1
529,POS1323,VS9-ABS,S5,Direct,32590,vol-transferencia entre planta,DO,2023-09-22,JS011500,2023-02-03,0,6.8,204,masculino,CHIHUAHUA,21,solter,0,0
530,POS2718,VS9-ABS,S5,Indirect,32575,vol-estudios,DNO,2023-09-19,ADMINIST,2023-03-30,0,5.766666667,173,masculino,JUAREZ,23,solter,0,2
531,POS538,VS5,S5,Direct,32695,vol-prob personales y/o fam,DO,2023-09-19,JT031800,2023-06-07,0,2.5,75,femenino,VENUSTIANO CARRANZA,36,solter,2,1
532,POS2939,VS9-ABS,S5,Direct,32580,imp.tra-uso de drogas y/o bebi,DO,2023-09-19,JF010600,2023-07-13,0,2.266666667,68,masculino,JUAREZ,33,solter,3,0
533,POS1380,MFS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2023-09-19,JT031800,2023-07-13,0,2.266666667,68,femenino,CORDOBA,23,u.libr,1,1
534,POS2803,VS5,S5,Direct,32583,vol-prob personales y/o fam,DNO,2023-09-19,JF010600,2023-08-31,0,0.6333333333,19,masculino,JUAREZ,54,casad,2,2
535,POS2224,TEF,S5,Direct,32540,vol-otro empleo,DNO,2023-09-19,JT021800,2017-09-02,6,80.43333333,2413,masculino,SANTA ROSA,37,casad,1,2
536,POS1845,QMM,S5,Direct,32575,vol-razones medicas,DNO,2023-09-19,JS011500,2017-06-29,6,75.76666667,2273,masculino,OAXACA,49,u.libr,2,2
537,POS1230,VS4,S5,Direct,32573,imp.tra-jubilacion,DNO,2023-09-22,JS011500,2006-08-28,17,207.8,6234,masculino,DELICIAS,57,casad,4,2
538,POS1323,VS7,S5,Direct,32250,imp.tra-lft y/o reglamento,DO,2023-09-18,JT012324,2012-02-23,11,140.8333333,4225,femenino,CHIAPAS,45,solter,5,1
539,POS1376,MFS,S5,Direct,32590,vol-transferencia entre planta,DNO,2023-09-22,JT021800,2013-07-15,10,124.0333333,3721,femenino,JUAREZ,28,solter,0,2
540,POS1376,VS7,S5,Direct,32699,vol-transferencia entre planta,DNO,2023-09-22,JF010600,2013-07-15,10,124.0333333,3721,masculino,JUAREZ,28,solter,0,2
541,POS1181,LOG,S6,Exempt,32575,vol-otro empleo,E3,2023-09-20,ADMINIST,2018-04-19,5,66.0,1980,masculino,JUAREZ,32,casad,2,3
542,POS1376,VS9-ABS,S5,Direct,32590,vol-transferencia entre planta,DNO,2023-09-22,JF050600,2015-08-07,8,99.93333333,2998,masculino,JUAREZ,29,solter,1,2
543,POS2718,VS9-ABS,S5,Indirect,32130,vol-transferencia entre planta,DNO,2023-09-22,ADMINIST,2016-02-11,7,83.83333333,2515,masculino,ANGEL R CABADA,25,solter,0,2
544,POS1230,VS9-ABS,S5,Direct,32600,vol-prob personales y/o fam,DNO,2023-09-26,JF010600,2018-03-15,5,67.36666667,2021,masculino,JUAREZ,25,solter,0,2
545,POS1203,VS7,S6,Exempt,32598,vol-otro empleo,E3,2023-09-29,ADMINIST,2019-12-09,4,49.26666667,1478,masculino,JUAREZ,27,casad,1,3
546,POS2338,CTG,S6,Exempt,32540,vol-transferencia entre planta,E3,2023-09-29,ADMINIST,2020-08-25,3,37.66666667,1130,masculino,SINALOA,33,u.libr,0,3
547,POS538,VS9-ABS,S5,Direct,32575,vol-prob personales y/o fam,DO,2023-09-26,JF060600,2022-09-29,1,12.06666667,362,femenino,VERACRUZ,51,u.libr,1,1
548,POS1323,VS5,S5,Direct,32580,vol-estudios,DO,2023-09-26,JT012324,2023-09-02,0,7.633333333,229,femenino,CHIHUAHUA,28,u.libr,2,1
549,POS347,LOG,S5,Direct,32599,vol-prob personales y/o fam,DNO,2023-09-26,JT012324,2023-04-05,0,4.833333333,145,masculino,CHIHUAHUA,26,solter,0,2
550,POS1323,VS7,S5,Direct,32575,vol-no regreso / no dio razon,DO,2023-09-25,JT012324,2023-08-06,0,3.633333333,109,masculino,JUAREZ,21,u.libr,0,0
551,POS1921,MFS,S5,Direct,32599,vol-otro empleo,DO,2023-09-26,JS011500,2023-06-22,0,3.2,96,masculino,JUAREZ,36,u.libr,1,0
552,POS1230,VS9-ABS,S5,Direct,32575,vol-otro empleo,DNO,2023-09-26,JT012324,2023-10-08,0,1.566666667,47,masculino,CHIHUAHUA,41,u.libr,1,2
553,POS347,LOG,S5,Direct,32575,vol-otro empleo,DNO,2023-09-26,JF050600,2017-07-09,6,73.66666667,2210,masculino,JUAREZ,25,solter,0,2
554,POS1661,MFS,S5,Direct,32599,vol-no regreso / no dio razon,DO,2023-02-10,JS011500,2023-07-13,0,2.7,81,masculino,JUAREZ,28,solter,0,0
555,POS538,VS9-ABS,S5,Direct,32575,vol-estudios,DO,2023-03-10,JT031800,2022-09-22,1,12.53333333,376,femenino,JUAREZ,22,solter,0,1
556,POS347,LOG,S5,Direct,32543,vol-otro empleo,DNO,2023-03-10,JS011500,2022-01-12,1,10.2,306,masculino,CHIHUAHUA,24,solter,0,2
557,POS1380,MFS,S5,Direct,32575,vol-otro empleo,DO,2023-03-10,JF060600,2023-07-20,0,2.5,75,femenino,CHIHUAHUA,19,solter,0,1
558,POS2939,VS9-ABS,S5,Direct,32580,vol-insatisfaccion personal,DO,2023-03-10,JS011500,2023-07-09,0,0.8666666667,26,femenino,JUAREZ,43,solter,2,1
559,POS1230,VS4,S5,Direct,32594,vol-insatisfaccion personal,DNO,2023-03-10,JF010600,2015-11-03,8,104.2666667,3128,masculino,TUXTEPEC,29,casad,0,2
560,POS2456,MFS,S5,Direct,32575,vol-insatisfaccion personal,DNO,2023-03-10,JF010600,2016-06-01,7,94.23333333,2827,masculino,TUXTEPEC,37,solter,0,2
561,POS2939,VS9-ABS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2023-04-10,JS011500,2023-09-14,0,0.6666666667,20,masculino,GOMEZ PALACIO,35,solter,0,0
562,POS1921,MFS,S5,Direct,32575,vol-transferencia entre planta,DO,2023-06-10,JF010600,2020-05-03,3,43.66666667,1310,femenino,DURANGO,37,casad,3,1
563,POS1323,VS9-ABS,S5,Direct,32575,vol-transferencia entre planta,DO,2023-06-10,JS011500,2022-10-27,1,11.46666667,344,femenino,JUAREZ,28,casad,2,1
564,POS1323,VS9-ABS,S5,Direct,32690,vol-transferencia entre planta,DO,2023-06-10,JF010600,2022-11-24,1,10.53333333,316,femenino,CAMPECHE,22,u.libr,2,1
565,POS2939,VS5,S5,Direct,32599,vol-transferencia entre planta,DO,2023-06-10,JT012324,2023-07-13,0,2.833333333,85,femenino,CHIHUAHUA,20,solter,0,1
566,POS1376,VS7,S5,Direct,32599,imp.tra-lft y/o reglamento,DNO,2023-06-10,JT012324,2015-07-29,8,99.7,2991,femenino,TUXTEPEC,32,solter,1,2
567,POS1323,VS9-ABS,S5,Direct,32599,imp.tra-lft y/o reglamento,DO,2023-06-10,JT012324,2015-07-29,8,99.7,2991,femenino,VERACRUZ,57,solter,3,1
568,POS1380,MFS,S5,Direct,32575,imp.tra-lft y/o reglamento,DO,2023-08-10,JT031800,2023-10-01,0,9.033333333,271,femenino,DELICIAS,39,solter,3,1
569,POS1323,VS7,S5,Direct,32575,vol-prob personales y/o fam,DO,2023-10-10,JF010600,2020-01-10,3,36.8,1104,femenino,VERACRUZ,25,u.libr,1,1
570,POS1380,MFS,S5,Direct,32575,vol-cambio de domicilio,DO,2023-10-10,JT031800,2023-07-20,0,2.733333333,82,femenino,MECAYAPAN,30,casad,1,1
571,POS2939,VS9-ABS,S5,Direct,32590,vol-no regreso / no dio razon,DO,2023-10-10,JF010600,2023-09-14,0,0.8666666667,26,femenino,CHIHUAHUA,23,u.libr,0,1
572,POS1745,MFS,S5,Direct,32575,vol-otro empleo,DNO,2023-10-10,ADMINIST,2016-12-28,7,82.56666667,2477,masculino,VERACRUZ,30,solter,2,2
573,POS1323,VS1-HOUS,S5,Direct,32599,vol-transferencia entre planta,DO,2023-10-13,JS011500,2021-01-26,2,33.0,990,femenino,VERACRUZ,44,casad,2,1
574,POS2094,TEF,S5,Indirect,32617,vol-transferencia entre planta,DNO,2023-10-13,JF010600,2022-06-10,1,12.4,372,femenino,CHIHUAHUA,23,solter,0,2
575,POS1323,VS7,S5,Direct,32575,vol-transferencia entre planta,DO,2023-10-13,JS011500,2023-09-02,0,8.2,246,masculino,VERACRUZ,46,casad,2,0
576,POS2094,TEF,S5,Indirect,32546,vol-transferencia entre planta,DNO,2023-10-13,ADMINIST,2023-02-03,0,7.5,225,masculino,CHIHUAHUA,25,solter,0,2
577,POS1323,VS1,S5,Direct,32575,vol-transferencia entre planta,DO,2023-10-13,JS011500,2023-06-22,0,3.766666667,113,femenino,SINALOA,35,casad,3,1
578,POS1111,VS4,S5,Indirect,32599,vol-transferencia entre planta,DNO,2023-10-13,JF010600,2012-12-17,11,131.7333333,3952,femenino,JUAREZ,31,u.libr,0,2
579,POS343,VS9-ABS,S6,Exempt,32448,imp.tra-jubilacion,E3,2023-10-13,JF050600,2013-04-15,10,127.7666667,3833,masculino,SANTA BARBARA,62,casad,2,3
580,POS1323,VS1,S5,Direct,32217,vol-transferencia entre planta,DO,2023-10-13,JT012324,2015-01-07,8,100.8666667,3026,femenino,BUENAVENTURA,35,u.libr,3,1
581,POS1230,VS1,S5,Direct,32575,imp.tra-ausentismos continuos,DNO,2023-10-16,JT012324,2023-11-05,0,5.266666667,158,masculino,VERACRUZ,27,casad,2,2
582,POS2062,VS9-ABS,S6,Exempt,32674,vol-insatisfaccion personal,E3,2023-10-17,ADMINIST,2023-04-20,0,6.0,180,masculino,JUAREZ,30,solter,0,3
583,POS1323,VS5,S5,Direct,32575,vol-insatisfaccion personal,DO,2023-10-17,JT012324,2023-08-06,0,4.366666667,131,masculino,JUAREZ,22,u.libr,0,0
584,POS1661,MFS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2023-10-17,JS011500,2023-07-09,0,1.333333333,40,masculino,CHIAPAS,41,u.libr,2,0
585,POS1230,VS7,S5,Direct,32575,vol-otro empleo,DNO,2023-10-17,JF010600,2017-09-14,6,74.13333333,2224,masculino,JUAREZ,28,solter,0,2
586,POS1323,VS9-ABS,S5,Direct,32690,vol-maternidad,DO,2023-10-17,JF010600,2016-02-11,7,84.66666667,2540,femenino,TORREON,30,casad,1,1
587,POS581,LOG,S6,Exempt,32520,vol-otro empleo,E3,2023-10-20,JS011500,2021-07-29,2,27.1,813,femenino,SINALOA,31,solter,0,3
588,POS1323,VS1,S5,Direct,32590,imp.tra-lft y/o reglamento,DO,2023-10-24,JS011500,2018-06-09,5,62.46666667,1874,masculino,DURANGO,24,solter,0,0
589,POS1921,MFS,S5,Direct,32575,vol-prob personales y/o fam,DO,2023-10-24,JF010600,2022-10-20,1,12.3,369,femenino,JUAREZ,26,u.libr,2,1
590,POS1230,VS5,S5,Direct,32590,vol-estudios,DNO,2023-10-24,JF010600,2023-02-23,0,8.1,243,masculino,VERACRUZ,44,divorciado,2,2
591,POS1323,VS1,S5,Direct,32575,vol-estudios,DO,2023-10-24,JS011500,2023-06-15,0,4.366666667,131,femenino,JUAREZ,21,solter,1,1
592,POS2939,VS9-ABS,S5,Direct,32599,vol-no regreso / no dio razon,DO,2023-10-24,JS011500,2023-05-10,0,0.6333333333,19,femenino,VERACRUZ,36,solter,1,1
593,POS1380,MFS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2023-10-23,JT031800,2023-05-10,0,0.6,18,masculino,VICENTE GUERRERO,33,u.libr,3,0
594,POS1323,VS5,S5,Direct,32575,vol-prob personales y/o fam,DO,2023-10-24,JS011500,2013-07-15,10,125.1,3753,femenino,LOS ANGELES,47,casad,2,1
595,POS1439,VS9-ABS,S6,Managers,32425,vol-prob personales y/o fam,SL1,2023-10-30,ADMINIST,2015-07-15,8,100.9666667,3029,femenino,AHOME,33,casad,2,3
596,POS1921,MFS,S5,Direct,32599,vol-cambio de domicilio,DO,2023-10-31,JS011500,2020-10-12,3,35.16666667,1055,masculino,JUAREZ,22,solter,0,0
597,POS1661,MFS,S5,Direct,32575,vol-prob personales y/o fam,DO,2023-10-31,JT012324,2023-03-08,0,2.966666667,89,femenino,JUAREZ,22,solter,2,1
598,POS2939,VS9-ABS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2023-10-31,JS011500,2023-05-10,0,0.8666666667,26,femenino,CIUDAD DE MEXICO,54,casad,4,1
599,POS2062,VS1,S6,Exempt,32585,vol-otro empleo,E3,2022-01-01,ADMINIST,2020-05-11,2,14.06666667,422,masculino,JUAREZ,23,solter,0,3
600,POS1323,VS4,S5,Direct,32563,vol-no regreso / no dio razon,DO,2022-03-01,JS011500,2021-01-26,1,11.4,342,masculino,JUAREZ,39,casad,2,0
601,POS1323,VS4,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-03-01,JS011500,2014-10-22,8,87.66666667,2630,femenino,GOMEZ PALACIO,38,solter,3,1
602,POS1323,VS5,S5,Direct,32575,vol-estudios,DO,2022-04-01,JS011500,2019-01-17,3,36.1,1083,masculino,VERACRUZ,24,solter,0,0
603,POS1323,VS9-ABS,S5,Direct,32590,vol-insatisfaccion personal,DO,2022-04-01,JF010600,2019-08-29,3,28.63333333,859,femenino,JUAREZ,21,solter,0,1
604,POS1323,VS9-ABS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-04-01,JF010600,2019-12-12,3,25.13333333,754,femenino,JUAREZ,23,solter,1,1
605,POS347,LOG,S5,Direct,32573,imp.tra-ausentismos continuos,DNO,2022-04-01,JT012324,2017-10-26,5,51.03333333,1531,masculino,JUAREZ,24,solter,0,2
606,POS1230,VS1,S5,Direct,32380,vol-otro empleo,DNO,2022-04-01,JF010600,2013-11-27,9,98.66666667,2960,masculino,JUAREZ,41,u.libr,1,2
607,POS1323,VS4,S5,Direct,32599,imp.tra-ausentismos continuos,DO,2022-05-01,JT012324,2018-12-04,4,45.46666667,1364,femenino,HIDALGO,46,u.libr,2,1
608,POS1323,VS9-ABS,S5,Direct,32575,vol-otro empleo,DO,2022-07-01,JT012324,2019-09-26,3,27.8,834,femenino,CHIHUAHUA,36,casad,3,1
609,POS1921,MFS,S5,Direct,32583,vol-transferencia entre planta,DO,2022-07-01,JS011500,2021-01-21,1,11.7,351,femenino,JUAREZ,19,solter,0,1
610,POS500,VS4,S6,Exempt,32410,vol-otro empleo,E4,2022-07-01,ADMINIST,2017-01-06,5,56.03333333,1681,masculino,CHIHUAHUA,28,solter,0,3
611,POS1783,MFS,S6,Exempt,32610,vol-otro empleo,E3,2022-10-01,ADMINIST,2017-11-23,5,50.3,1509,masculino,JUAREZ,32,concu,1,3
612,POS1323,VS5,S5,Direct,32574,imp.tra-jubilacion,DO,2022-10-01,JF010600,2006-11-10,16,185.6666667,5570,masculino,MIGUEL. A.C. CAMPECHE,55,u.libr,5,0
613,POS1323,VS9-ABS,S5,Direct,32695,vol-cambio de domicilio,DO,2022-11-01,JF010600,2020-02-27,2,22.8,684,masculino,JUAREZ,20,solter,0,0
614,POS1323,VS5,S5,Direct,32575,vol-insatisfaccion personal,DO,2022-11-01,JS011500,2020-12-11,2,14.16666667,425,masculino,FRESNILLO,19,solter,0,0
615,POS1323,VS4,S5,Direct,32575,vol-estudios,DO,2022-11-01,JF010600,2020-11-24,2,13.76666667,413,masculino,JUAREZ,19,solter,0,0
616,POS538,VS9-ABS,S5,Direct,32575,imp.tra-ausentismos continuos,DO,2022-11-01,JT031800,2020-12-15,2,13.06666667,392,femenino,JUAREZ,30,solter,0,1
617,POS538,VS5,S5,Direct,32695,imp.tra-ausentismos continuos,DO,2022-11-01,JF060600,2021-07-01,1,12.3,369,masculino,JUAREZ,20,u.libr,0,0
618,POS1323,VS5,S5,Direct,32575,vol-otro empleo,DO,2022-11-01,JF010600,2021-01-14,1,12.06666667,362,femenino,JUAREZ,22,u.libr,1,1
619,POS1380,MFS,S5,Direct,32575,vol-prob personales y/o fam,DO,2022-11-01,JT031800,2021-03-31,1,9.533333333,286,femenino,CHIHUAHUA,26,casad,1,1
620,POS2802,TEF,S5,Direct,32575,vol-problemas con transporte,DNO,2022-11-01,JF010600,2018-01-25,4,48.23333333,1447,masculino,VERACRUZ,25,solter,0,2
621,POS538,VS7,S5,Direct,32550,vol-otro empleo,DO,2022-11-01,JF060600,2017-11-01,5,60.86666667,1826,femenino,JUAREZ,43,u.libr,4,1
622,POS2094,TEF,S5,Direct,32599,vol-cambio de domicilio,DNO,2022-11-01,ADMINIST,2017-02-23,5,59.43333333,1783,masculino,GUADALUPE VICTORIA,43,u.libr,3,2
623,POS1376,VS9-ABS,S5,Direct,32594,vol-otro empleo,DNO,2022-11-01,JF050600,2013-10-07,9,103.5666667,3107,femenino,OAXACA,29,u.libr,2,2
624,POS1702,TEF,S5,Direct,32575,vol-otro empleo,DNO,2022-11-01,ADMINIST,2016-01-20,6,72.76666667,2183,masculino,JUAREZ,25,solter,0,2
625,POS1323,VS9-ABS,S5,Direct,32575,vol-no regreso / no dio razon,DO,2022-12-01,JF010600,2019-11-21,3,26.1,783,femenino,JUAREZ,21,solter,0,1
626,POS1974,VS4,S6,Exempt,32540,vol-cambio de domicilio,E3,2022-01-14,ADMINIST,2018-05-07,4,42.96666667,1289,femenino,JUAREZ,29,solter,0,3
627,POS2456,MFS,S5,Direct,32574,vol-transferencia entre planta,DNO,2022-01-14,ADMINIST,2020-12-15,2,13.16666667,395,masculino,CHIHUAHUA,24,solter,0,2
628,POS1323,VS5,S5,Direct,32107,imp.tra-jubilacion,DO,2022-01-14,JF010600,2005-10-17,17,197.7666667,5933,femenino,GUADALUPE VICTORIA,55,solter,0,1
629,POS1323,VS1,S5,Direct,32594,vol-transferencia entre planta,DO,2022-01-14,JF010600,2016-09-28,6,64.46666667,1934,femenino,JUAREZ,46,u.libr,3,1
630,POS2803,VS4,S5,Direct,32583,imp.tra-jubilacion,DNO,2022-01-17,JS011500,2005-12-31,17,195.3666667,5861,masculino,SAN ANTONIO,55,casad,1,2
631,POS1380,MFS,S5,Direct,32599,vol-otro empleo,DO,2022-01-18,JF060600,2019-03-28,3,34.23333333,1027,masculino,JUAREZ,21,solter,0,0
632,POS538,VS9-ABS,S5,Direct,32575,vol-estudios,DO,2022-01-18,JT031800,2019-07-18,3,30.5,915,masculino,JUAREZ,20,solter,0,0
633,POS1380,MFS,S5,Direct,32598,vol-otro empleo,DO,2022-01-18,JT031800,2019-10-31,3,27.0,810,femenino,JUAREZ,25,u.libr,1,1
634,POS538,VS7,S5,Direct,32575,imp.tra-ausentismos continuos,DO,2022-01-18,JF060600,2020-02-13,2,23.5,705,masculino,JUAREZ,22,solter,0,0
635,POS1921,MFS,S5,Direct,32575,imp.tra-ausentismos continuos,DO,2022-01-18,JS011500,2020-10-12,2,13.46666667,404,masculino,CHIHUAHUA,22,solter,0,0
636,POS1921,MFS,S5,Direct,32584,vol-transferencia entre planta,DO,2022-01-18,JT012324,2021-11-02,1,11.36666667,341,masculino,JUAREZ,27,u.libr,1,0
637,POS1748,VS7,S5,Direct,32543,vol-razones medicas,DNO,2022-01-18,JF010600,2017-02-03,5,59.43333333,1783,masculino,PENJAMO,29,solter,0,2
